deg,width,T,func,sigma,trace_before,trace_after,trace_delta,top_eig_before,top_eig_after
4,20,20,0,1e-10,59241.783940741356,59240.574265500334,-1.209675241021614,50385.0859375,50385.65234375
4,20,20,1,1e-10,73402.35018076796,73407.15633830619,4.806157538230764,62267.6171875,62267.49609375
4,20,20,2,1e-10,57514.31332749587,57518.367905836836,4.054578340968874,65071.51953125,65079.15625
4,20,20,3,1e-10,88866.01586914062,88866.21988932292,0.2040201822965173,62297.234375,62298.03125
4,20,20,4,1e-10,74405.92234946197,74409.678522074,3.7561726120329695,66288.390625,66289.6015625
4,20,40,0,1e-10,47566.23321892234,47567.550259459254,1.3170405369164655,58546.25390625,58547.08984375
4,20,40,1,1e-10,33100.938837095746,33101.11951535247,0.1806782567218761,42223.01171875,42221.08984375
4,20,40,2,1e-10,44659.40194402957,44660.45840274586,1.0564587162953103,55684.8671875,55683.90625
4,20,40,3,1e-10,97890.5614790483,97887.63800603693,-2.923473011367605,63731.24609375,63729.54296875
4,20,40,4,1e-10,44970.90856170654,44968.11019897461,-2.7983627319335938,52952.4765625,52949.65234375
5,1,20,0,1e-10,11455.035205078126,11454.82681640625,-0.20838867187558208,12275.9169921875,12276.04296875
5,1,20,1,1e-10,13543.768880208334,13543.3837890625,-0.38509114583393966,12810.767578125,12810.6201171875
5,1,20,2,1e-10,17373.008347455194,17373.21968347886,0.21133602366535342,12766.2373046875,12766.1748046875
5,1,20,3,1e-10,16502.555426989104,16502.450334729645,-0.10509225945861544,12857.26953125,12857.2314453125
5,1,20,4,1e-10,16995.80274483817,16995.321480887276,-0.4812639508927532,12538.400390625,12537.9384765625
5,1,40,0,1e-10,18154.739341998924,18154.38333866514,-0.3560033337853383,13400.0634765625,13399.93359375
5,1,40,1,1e-10,14087.074199131557,14087.087649754116,0.01345062255859375,12810.869140625,12810.8037109375
5,1,40,2,1e-10,15907.98106060606,15908.179132634943,0.1980720288829616,12864.748046875,12864.9658203125
5,1,40,3,1e-10,17431.48179955576,17433.025646733302,1.5438471775414655,13400.326171875,13400.4013671875
5,1,40,4,1e-10,13681.28440067686,13681.506252946525,0.2218522696657601,13042.8623046875,13042.98828125
5,7,20,0,1e-10,52743.88575503701,52743.217346191406,-0.6684088456022437,40904.0078125,40903.2109375
5,7,20,1,1e-10,50919.63064778646,50918.38372395833,-1.2469238281264552,47105.94140625,47103.27734375
5,7,20,2,1e-10,59525.55717654344,59529.30038228849,3.743205745049636,50893.66796875,50893.390625
5,7,20,3,1e-10,50082.06547732469,50081.053502524774,-1.0119747999196989,40371.0546875,40371.23046875
5,7,20,4,1e-10,52539.99178059896,52536.00604248047,-3.9857381184920087,44171.54296875,44168.75
5,7,40,0,1e-10,43771.81715820313,43772.26229492188,0.44513671875029104,44529.10546875,44529.69140625
5,7,40,1,1e-10,54566.02582465278,54557.82986111111,-8.195963541671517,43680.2578125,43677.71875
5,7,40,2,1e-10,48856.79791372794,48859.80906055592,3.011146827979246,42290.81640625,42291.2578125
5,7,40,3,1e-10,46261.42116411994,46262.726483513325,1.305319393381069,50389.69140625,50388.8125
5,7,40,4,1e-10,43670.370598493304,43668.55880998884,-1.8117885044630384,35489.1484375,35487.1171875
5,14,20,0,1e-10,108720.2925961143,108716.70690275493,-3.585693359375,87017.4375,87018.265625
5,14,20,1,1e-10,101007.39524808843,101000.80078644448,-6.594461643951945,84278.0859375,84270.359375
5,14,20,2,1e-10,101415.78605076524,101422.0025114466,6.216460681360331,89773.3359375,89781.015625
5,14,20,3,1e-10,91460.74682062323,91458.58853426846,-2.15828635476646,77822.6953125,77821.2578125
5,14,20,4,1e-10,81753.18896982621,81744.62521175462,-8.563758071584743,69693.796875,69687.84375
5,14,40,0,1e-10,49009.287289089625,49012.77169121636,3.4844021267344942,59971.21484375,59974.1796875
5,14,40,1,1e-10,56284.64493164062,56286.497890625,1.852958984381985,66850.8515625,66854.3984375
5,14,40,2,1e-10,71061.05808940687,71069.55181884766,8.49372944078641,75913.8828125,75920.6484375
5,14,40,3,1e-10,57735.33735148112,57732.83659532335,-2.5007561577658635,64884.4921875,64878.265625
5,14,40,4,1e-10,49211.06825814596,49215.29904100372,4.230782857754093,58601.99609375,58605.515625
5,20,20,0,1e-10,117325.1996459961,117321.33759562175,-3.8620503743441077,110458.34375,110459.1484375
5,20,20,1,1e-10,132252.398043119,132243.7240178035,-8.67402531550033,108276.703125,108270.5234375
5,20,20,2,1e-10,91462.17233058384,91464.7383052281,2.565974644254311,94144.328125,94148.171875
5,20,20,3,1e-10,90389.85439300537,90386.032573155,-3.8218198503745953,93611.671875,93606.0390625
5,20,20,4,1e-10,105983.41986301968,105985.75969151089,2.3398284912109375,91725.234375,91725.1640625
5,20,40,0,1e-10,91275.16775716146,91269.8904296875,-5.2773274739593035,111949.3203125,111943.0546875
5,20,40,1,1e-10,88343.7732925415,88333.40271759033,-10.370574951171875,102961.3515625,102955.1484375
5,20,40,2,1e-10,85581.43440343157,85585.8746476958,4.440244264231296,103463.46875,103469.90625
5,20,40,3,1e-10,98755.28303825081,98756.51135095373,1.228312702922267,115518.5546875,115517.3125
5,20,40,4,1e-10,119370.47616811898,119366.89805146567,-3.5781166533124633,117955.8046875,117954.640625
1,1,20,0,0.01,279.5367114827037,625.2708810941137,345.73416961141004,264.4375,533.992431640625
1,1,20,0,0.001,279.5367123350501,547.5736393928528,268.0369270578027,264.4375,297.5648498535156
1,1,20,1,0.01,344.7324400876844,288.9179020282385,-55.81453805944591,261.1551513671875,260.1375732421875
1,1,20,1,0.001,344.7324405783831,318.1734198246683,-26.559020753714776,261.1551513671875,253.1753692626953
1,1,20,2,0.01,310.6605135032109,182.0303785113965,-128.6301349918144,264.3926696777344,233.06417846679688
1,1,20,2,0.001,310.66051451648985,323.14955060482026,12.489036088330408,264.3927001953125,246.02403259277344
1,1,20,3,0.01,313.3095869432416,463.29219289620715,149.98260595296557,279.51409912109375,374.8840637207031
1,1,20,3,0.001,313.30958586408383,316.01214970391374,2.7025638398299066,279.51409912109375,297.1745910644531
1,1,20,4,0.01,270.777186600601,369.0904535452525,98.3132669446515,267.5738220214844,427.0414733886719
1,1,20,4,0.001,270.7771877646446,259.0708658516407,-11.706321913003933,267.5738525390625,294.31158447265625
1,1,40,0,0.01,387.9220828296226,732.3306307792664,344.4085479496438,288.4693603515625,491.5820617675781
1,1,40,0,0.001,387.9220835654824,394.6815961751071,6.7595126096246645,288.4693603515625,304.21063232421875
1,1,40,1,0.01,295.1471257899937,604.079492521286,308.93236673129235,268.7698669433594,624.4119873046875
1,1,40,1,0.001,295.1471247986743,39.950302314758304,-255.19682248391604,268.7698669433594,314.13330078125
1,1,40,2,0.01,354.5966375380434,242.33811950683594,-112.25851803120747,279.87353515625,545.7554321289062
1,1,40,2,0.001,354.5966385814451,327.185506699302,-27.41113188214314,279.87353515625,283.2051086425781
1,1,40,3,0.01,266.845138762818,448.6095097732544,181.76437101043638,257.7142333984375,400.9471130371094
1,1,40,3,0.001,266.84513794203275,253.972305117913,-12.87283282411974,257.71417236328125,239.5401153564453
1,1,40,4,0.01,300.39545612865027,503.3144565309797,202.91900040232946,270.65484619140625,356.715087890625
1,1,40,4,0.001,300.39545612865027,305.8407830436631,5.445326915012856,270.65484619140625,254.11016845703125
1,7,20,0,0.01,1095.4829598703693,3565.2297093073526,2469.746749436983,716.50341796875,1628.8958740234375
1,7,20,0,0.001,1095.4829534715223,1014.3630656148051,-81.11988785671713,716.5034790039062,627.0983276367188
1,7,20,1,0.01,1221.9743511058666,-5303.389846801758,-6525.364197907625,1086.645751953125,3005.8515625
1,7,20,1,0.001,1221.9743578875507,-205.38018798828125,-1427.354545875832,1086.645751953125,1030.272705078125
1,7,20,2,0.01,1243.42961324056,899.4158424377441,-344.0137708028159,1036.79638671875,1856.818603515625
1,7,20,2,0.001,1243.4296142578125,1702.154890207144,458.7252759493315,1036.796142578125,1051.1744384765625
1,7,20,3,0.01,1643.9876093334622,-7686.635335286458,-9330.62294461992,1031.119384765625,-7337.798828125
1,7,20,3,0.001,1643.9876199298435,5970.373186383928,4326.385566454085,1031.119384765625,2871.153076171875
1,7,20,4,0.01,874.3738995213663,2744.5631423223585,1870.1892428009924,821.6822509765625,2505.1474609375
1,7,20,4,0.001,874.3738974294355,1453.5914894816387,579.2175920522033,821.6822509765625,1518.7230224609375
1,7,40,0,0.01,1821.4843281337194,-6079.586669921875,-7901.070998055595,1241.054443359375,3682.9228515625
1,7,40,0,0.001,1821.4843332199823,1616.7629013061523,-204.72143191382997,1241.054443359375,1462.597412109375
1,7,40,1,0.01,1224.3913575196877,6305.319063626803,5080.927706107115,908.0845947265625,4894.50830078125
1,7,40,1,0.001,1224.3913591825044,1711.3862858262173,486.9949266437129,908.0845947265625,1281.457275390625
1,7,40,2,0.01,1745.5303179423015,1575.6944892589863,-169.83582868331519,1402.963623046875,3153.24951171875
1,7,40,2,0.001,1745.530337924049,1196.1038208007812,-549.4265171232678,1402.9637451171875,3013.948486328125
1,7,40,3,0.01,1360.9466594349253,5918.228992907206,4557.282333472281,1286.78173828125,4198.12353515625
1,7,40,3,0.001,1360.9466635964134,2630.9771529487944,1270.030489352381,1286.7818603515625,2053.088134765625
1,7,40,4,0.01,1726.8203109429808,2143.2467041015625,416.42639315858173,1182.830810546875,3968.991455078125
1,7,40,4,0.001,1726.820305960519,1520.3628854751587,-206.45742048536022,1182.830810546875,1014.1237182617188
1,14,20,0,0.01,2170.6631381423385,1195.2537618001302,-975.4093763422084,1777.4505615234375,1002.6410522460938
1,14,20,0,0.001,2170.6631367294876,1339.3851747051363,-831.2779620243514,1777.4505615234375,1160.7960205078125
1,14,20,1,0.01,2742.0389731270925,651.1607055664062,-2090.8782675606863,2576.473388671875,1967.854736328125
1,14,20,1,0.001,2742.0389763968333,119.53934733072917,-2622.4996290661043,2576.473388671875,1237.6546630859375
1,14,20,2,0.01,2926.521243794759,4260.643972275105,1334.1227284803458,1936.4171142578125,4363.8759765625
1,14,20,2,0.001,2926.521250915527,2800.9186030177325,-125.60264789779467,1936.4171142578125,2357.082275390625
1,14,20,3,0.01,3250.436479695638,1271.7035219347156,-1978.7329577609223,2340.936767578125,2317.00048828125
1,14,20,3,0.001,3250.4364634195963,2224.6772480010986,-1025.7592154184977,2340.936767578125,2365.227783203125
1,14,20,4,0.01,2882.6725398472377,2713.5341796875,-169.13836015973766,2235.2109375,12975.63671875
1,14,20,4,0.001,2882.672544206892,3669.42394595676,786.7514017498679,2235.2109375,2392.89501953125
1,14,40,0,0.01,2498.0532727922714,-178.9915771484375,-2677.044849940709,2511.505126953125,1649.7064208984375
1,14,40,0,0.001,2498.053259713309,2622.7243006089157,124.67104089560644,2511.505126953125,2745.418701171875
1,14,40,1,0.01,2690.1612053765193,16381.926655430947,13691.765450054427,2183.782470703125,7596.31787109375
1,14,40,1,0.001,2690.161201985677,-1465.8041687011719,-4155.9653706868485,2183.782470703125,4494.388671875
1,14,40,2,0.01,3088.835757606908,6281.579417280717,3192.7436596738094,3349.810791015625,6077.962890625
1,14,40,2,0.001,3088.8357468989857,4262.132819366455,1173.2970724674692,3349.810546875,3835.314453125
1,14,40,3,0.01,3478.842248535156,23925.417902265275,20446.57565373012,2868.434814453125,9400.828125
1,14,40,3,0.001,3478.8422216796876,5281.380947169973,1802.5387254902857,2868.434814453125,4989.5478515625
1,14,40,4,0.01,3057.7115236170152,39516.44198172433,36458.73045810732,2666.336669921875,25571.13671875
1,14,40,4,0.001,3057.711487713982,2987.0735760602083,-70.6379116537737,2666.336669921875,2800.061767578125
1,20,20,0,0.01,3958.5880680790656,-1172.1800537109375,-5130.768121790003,2608.621337890625,3603.524658203125
1,20,20,0,0.001,3958.5880601671006,1447.538239739158,-2511.049820427943,2608.621337890625,909.7547607421875
1,20,20,1,0.01,4911.706102724428,4047.2623445510862,-864.4437581733418,3691.514404296875,3251.14892578125
1,20,20,1,0.001,4911.706092551903,3000.227936615815,-1911.4781559360877,3691.51416015625,2771.269287109375
1,20,20,2,0.01,4382.5804548592405,12722.74823067405,8340.167775814809,3218.43359375,14102.69921875
1,20,20,2,0.001,4382.58045591157,3413.709193288544,-968.8712626230263,3218.43359375,3249.40966796875
1,20,20,3,0.01,4157.381539682242,2686.483375082211,-1470.8981646000311,4020.003173828125,4611.4404296875
1,20,20,3,0.001,4157.381533109225,4105.582532765914,-51.79900034331058,4020.003173828125,3355.70751953125
1,20,20,4,0.01,4580.6911022258255,3353.060350858248,-1227.6307513675774,3828.08349609375,3338.852783203125
1,20,20,4,0.001,4580.691104529039,3133.3748508576423,-1447.3162536713967,3828.084228515625,2187.849609375
1,20,40,0,0.01,6089.616953203755,7024.765869140625,935.1489159368703,5539.05810546875,12150.646484375
1,20,40,0,0.001,6089.617002425655,6285.067470005581,195.45046757992532,5539.05810546875,5750.2275390625
1,20,40,1,0.01,5366.989173041449,2413.00244140625,-2953.9867316351992,4791.9765625,12484.8759765625
1,20,40,1,0.001,5366.989171346028,3028.9833017985025,-2338.005869547526,4791.9765625,2934.94921875
1,20,40,2,0.01,3627.5329464183133,9128.289915054564,5500.75696863625,4080.188232421875,15058.1806640625
1,20,40,2,0.001,3627.5329320571,2845.015348307292,-782.5175837498082,4080.188232421875,2366.278564453125
1,20,40,3,0.01,6180.5848854466485,15865.02689743042,9684.44201198377,5484.57958984375,11563.89453125
1,20,40,3,0.001,6180.584864566201,6080.934097168937,-99.65076739726373,5484.57958984375,5100.37451171875
1,20,40,4,0.01,4813.801511702999,22749.81130642361,17936.00979472061,3368.350830078125,9198.1240234375
1,20,40,4,0.001,4813.801535329511,5327.075048006498,513.2735126769867,3368.350830078125,5673.71240234375
2,1,20,0,0.01,1628.4722892274249,3312.7018042095638,1684.2295149821389,1234.756103515625,2811.5146484375
2,1,20,0,0.001,1628.4722892274249,2037.9489421438664,409.4766529164415,1234.756103515625,1537.6123046875
2,1,20,1,0.01,1570.9483951568604,4519.176422664097,2948.2280275072367,1244.5101318359375,6611.615234375
2,1,20,1,0.001,1570.94839108785,1681.6229523406632,110.67456125281319,1244.5101318359375,1443.3240966796875
2,1,20,2,0.01,1637.9496872390525,3794.849216308594,2156.899529069541,1198.8111572265625,2084.60693359375
2,1,20,2,0.001,1637.9496806047964,2137.6966089709053,499.74692836610893,1198.8111572265625,1238.2615966796875
2,1,20,3,0.01,2386.8178681593677,2791.308212849631,404.49034469026356,1262.5361328125,2030.295654296875
2,1,20,3,0.001,2386.8178540743315,1905.0218920026507,-481.79596207168083,1262.5361328125,1382.219970703125
2,1,20,4,0.01,1598.4076492021668,1778.03163466915,179.62398546698319,1262.2353515625,1087.18115234375
2,1,20,4,0.001,1598.407648914265,1456.7888975663618,-141.6187513479033,1262.2353515625,1271.9703369140625
2,1,40,0,0.01,1352.3700896043044,1592.8311647203234,240.46107511601895,1242.30224609375,1493.969970703125
2,1,40,0,0.001,1352.3700887239897,1494.4748475364086,142.10475881241882,1242.30224609375,1228.9471435546875
2,1,40,1,0.01,1357.2658500671387,-22.08648681640625,-1379.352336883545,1313.764892578125,11324.705078125
2,1,40,1,0.001,1357.2658476148333,1545.4738067626954,188.20795914786208,1313.764892578125,1356.199462890625
2,1,40,2,0.01,1532.239405216315,4595.785926099094,3063.5465208827786,1316.906982421875,2792.67822265625
2,1,40,2,0.001,1532.2394043115469,1509.0370192094283,-23.20238510211857,1316.9068603515625,1299.6702880859375
2,1,40,3,0.01,1382.397284074263,-8445.277709960938,-9827.6749940352,1277.7969970703125,-6924.56396484375
2,1,40,3,0.001,1382.397284074263,1606.6633655841533,224.26608150989023,1277.7969970703125,1673.50439453125
2,1,40,4,0.01,1538.503851056099,-10479.17626953125,-12017.680120587349,1293.9525146484375,-5719.95556640625
2,1,40,4,0.001,1538.5038488705952,1328.351726804461,-210.15212206613432,1293.9525146484375,1561.75048828125
2,7,20,0,0.01,3245.8414977273824,14016.2724609375,10770.430963210118,3463.72705078125,15086.578125
2,7,20,0,0.001,3245.8414830337338,5474.582799188022,2228.7413161542886,3463.72705078125,5115.388671875
2,7,20,1,0.01,3816.2741065979003,11499.803903680098,7683.529797082198,3148.7490234375,8540.1396484375
2,7,20,1,0.001,3816.274102020264,4730.795773058053,914.521671037789,3148.7490234375,3657.10595703125
2,7,20,2,0.01,6011.1408685956685,26359.892852334415,20348.751983738744,3660.505859375,20192.720703125
2,7,20,2,0.001,6011.140866415842,7410.366362985575,1399.225496569733,3660.505859375,5366.41015625
2,7,20,3,0.01,6806.618224272856,10846.131260009039,4039.5130357361822,4251.74755859375,9844.1083984375
2,7,20,3,0.001,6806.618221798459,5031.4401020250825,-1775.1781197733762,4251.74755859375,3638.720947265625
2,7,20,4,0.01,6381.9360275268555,30477.174267578124,24095.23824005127,4490.52685546875,25677.287109375
2,7,20,4,0.001,6381.936022831844,6623.3600241238955,241.4240012920518,4490.52685546875,6256.23828125
2,7,40,0,0.01,6253.018967848558,88813.64808238637,82560.6291145378,3857.459716796875,20677.013671875
2,7,40,0,0.001,6253.018971369816,7362.768344672951,1109.7493733031342,3857.459716796875,3865.06103515625
2,7,40,1,0.01,4665.632088702658,15554.265045166016,10888.632956463358,3508.839111328125,14673.76171875
2,7,40,1,0.001,4665.632100644319,6441.453858820597,1775.8217581762783,3508.839111328125,4824.86376953125
2,7,40,2,0.01,5522.218599541243,66886.44389648437,61364.22529694313,4503.650390625,22816.46484375
2,7,40,2,0.001,5522.218612316043,20664.439029947916,15142.220417631874,4503.650390625,7708.5947265625
2,7,40,3,0.01,5600.241105957031,29134.936113085067,23534.695007128037,4244.6826171875,33789.10546875
2,7,40,3,0.001,5600.241086425781,6224.729399908157,624.4883134823758,4244.6826171875,6716.77197265625
2,7,40,4,0.01,4717.017571393181,34823.85346137153,30106.83588997835,4879.16162109375,22365.189453125
2,7,40,4,0.001,4717.017568700454,7258.169669126853,2541.1521004263986,4879.16162109375,6621.1787109375
2,14,20,0,0.01,6956.585344341439,136142.8624008641,129186.27705652267,6844.2138671875,175187.1875
2,14,20,0,0.001,6956.585333595814,7831.899261474609,875.3139278787958,6844.2138671875,13815.05859375
2,14,20,1,0.01,8767.806007179053,-14415.9560546875,-23183.762061866553,6959.6083984375,13432.34375
2,14,20,1,0.001,8767.805960990287,13142.7172294285,4374.911268438213,6959.6083984375,11009.5126953125
2,14,20,2,0.01,10360.260285321405,35500.026798793246,25139.76651347184,7170.5380859375,16122.462890625
2,14,20,2,0.001,10360.260289809283,8483.854766845703,-1876.4055229635796,7170.5380859375,7623.1806640625
2,14,20,3,0.01,9291.90253155048,61426.66051136364,52134.75797981316,7128.1904296875,28764.150390625
2,14,20,3,0.001,9291.90253155048,19784.06069429042,10492.15816273994,7128.1904296875,12872.16796875
2,14,20,4,0.01,7287.408114858774,99795.63950563826,92508.23139077949,6369.3203125,36393.8359375
2,14,20,4,0.001,7287.408115328275,22691.684345499674,15404.2762301714,6369.3203125,14364.1181640625
2,14,40,0,0.01,9482.060729980469,464045.98140625,454563.9206762695,7460.7783203125,396576.65625
2,14,40,0,0.001,9482.060735066732,16583.753771742184,7101.693036675451,7460.7783203125,13312.2705078125
2,14,40,1,0.01,8431.442692347935,34922.1610130454,26490.718320697466,7963.42431640625,31645.623046875
2,14,40,1,0.001,8431.442690894717,13508.592797173395,5077.150106278677,7963.42431640625,12643.7958984375
2,14,40,2,0.01,5880.75628858997,28618.9288576816,22738.17256909163,6305.33740234375,14911.302734375
2,14,40,2,0.001,5880.756310739825,5716.460612378802,-164.29569836102291,6305.33740234375,6193.73193359375
2,14,40,3,0.01,7685.543053821125,-98677.1328125,-106362.67586632112,7248.4814453125,-125424.6328125
2,14,40,3,0.001,7685.543077316959,18024.3486328125,10338.80555549554,7248.4814453125,12142.361328125
2,14,40,4,0.01,7145.971590576172,73863.0,66717.02840942383,6884.86279296875,21524.84375
2,14,40,4,0.001,7145.971575927734,32440.447021484375,25294.47544555664,6884.86279296875,12176.9873046875
2,20,20,0,0.01,11017.019762722952,-68174.26953125,-79191.28929397295,9470.3505859375,-99840.0859375
2,20,20,0,0.001,11017.019747752063,-7808.5989990234375,-18825.6187467755,9470.3505859375,12864.396484375
2,20,20,1,0.01,10760.900776672363,12800.606269836426,2039.7054931640632,11227.1005859375,12869.919921875
2,20,20,1,0.001,10760.900788879395,14123.460658874512,3362.559869995117,11227.1005859375,9244.7431640625
2,20,20,2,0.01,10267.170844338158,7936.388346354167,-2330.7824979839907,10629.67578125,293663.875
2,20,20,2,0.001,10267.170860984108,11794.109225374981,1526.9383643908732,10629.67578125,17354.22265625
2,20,20,3,0.01,8847.779868316651,85163.77634595789,76315.99647764124,8729.1396484375,36162.29296875
2,20,20,3,0.001,8847.77986755371,20277.507657877602,11429.727790323892,8729.140625,14530.1474609375
2,20,20,4,0.01,9379.921705099252,-176961.6953125,-186341.61701759926,9609.189453125,-209298.578125
2,20,20,4,0.001,9379.921707446758,-1201.73095703125,-10581.652664478008,9609.189453125,20971.974609375
2,20,40,0,0.01,10126.85444400185,313981.79185546876,303854.9374114669,9926.33984375,432449.46875
2,20,40,0,0.001,10126.85444962351,8592.08744208018,-1534.7670075433307,9926.33984375,11074.7568359375
2,20,40,1,0.01,9296.333330172936,29914.94921875,20618.615888577064,8471.41796875,58090.39453125
2,20,40,1,0.001,9296.333302025656,36090.28698730469,26793.953685279033,8471.41796875,18592.384765625
2,20,40,2,0.01,13160.390620181435,-7503840.265625,-7517000.656245181,12387.9677734375,-1517256.75
2,20,40,2,0.001,13160.390608135023,10113.144074258926,-3047.2465338760976,12387.9677734375,12350.6533203125
2,20,40,3,0.01,10902.927498750909,108883.70084083687,97980.77334208596,10874.4951171875,103012.4609375
2,20,40,3,0.001,10902.927534236464,155606.75219726562,144703.82466302917,10874.4951171875,36005.54296875
2,20,40,4,0.01,15555.910369873047,79843.05595179966,64287.14558192661,9619.025390625,58059.453125
2,20,40,4,0.001,15555.910283406576,21663.14834780809,6107.238064401516,9619.025390625,16160.77734375
3,1,20,0,0.01,5313.869047081988,20451.41508417544,15137.546037093452,3376.57080078125,10494.2978515625
3,1,20,0,0.001,5313.869022535241,8350.624889232495,3036.7558666972536,3376.57080078125,4183.15771484375
3,1,20,1,0.01,5096.344495239257,10330.243264770508,5233.898769531251,3270.705078125,7808.93408203125
3,1,20,1,0.001,5096.344505004883,6284.826000213623,1188.48149520874,3270.705078125,3450.034912109375
3,1,20,2,0.01,3628.209208960672,-2359.3809509277344,-5987.590159888407,3329.85791015625,3010.493896484375
3,1,20,2,0.001,3628.2092163678512,5497.844614664714,1869.6353982968626,3329.85791015625,3647.805908203125
3,1,20,3,0.01,4234.872581481934,7998.929476198943,3764.0568947170095,3332.4658203125,4516.52197265625
3,1,20,3,0.001,4234.872597830637,4904.2373777117045,669.364779881068,3332.4658203125,3648.250732421875
3,1,20,4,0.01,3958.4366275699995,8091.51214796497,4133.07552039497,3481.0869140625,22144.291015625
3,1,20,4,0.001,3958.4366462066882,5960.807282366071,2002.3706361593831,3481.087158203125,4085.2294921875
3,1,40,0,0.01,4413.4319836692475,-1640.9710693359375,-6054.403053005185,3575.3837890625,-12112.6337890625
3,1,40,0,0.001,4413.431986901613,7946.505719866072,3533.073732964459,3575.3837890625,3965.8583984375
3,1,40,1,0.01,4223.706872122629,94775.54124273256,90551.83437060994,3503.720458984375,95627.6953125
3,1,40,1,0.001,4223.706862157705,6418.145036177201,2194.4381740194967,3503.720458984375,4674.33447265625
3,1,40,2,0.01,6186.452793666294,1475.7978515625,-4710.654942103794,3388.769287109375,-16182.0087890625
3,1,40,2,0.001,6186.4527587890625,7503.73980658395,1317.2870477948873,3388.769287109375,4286.34765625
3,1,40,3,0.01,3808.649727845803,719.1354166666666,-3089.5143111791367,3440.734130859375,6614.99609375
3,1,40,3,0.001,3808.649745060847,4513.609363858662,704.9596187978145,3440.734619140625,2670.895751953125
3,1,40,4,0.01,3743.490928454277,17828.80900394215,14085.318075487874,3361.80810546875,12516.8486328125
3,1,40,4,0.001,3743.490944104317,6085.0249505294,2341.5340064250827,3361.80810546875,3831.08837890625
3,7,20,0,0.01,10632.851974487305,-3166.412109375,-13799.264083862305,9552.0390625,33056.96484375
3,7,20,0,0.001,10632.851947360568,14415.042084612165,3782.1901372515968,9552.0390625,10327.6953125
3,7,20,1,0.01,11707.863082885742,31853.235556425872,20145.37247354013,12772.1416015625,25385.138671875
3,7,20,1,0.001,11707.86302947998,15139.305866455765,3431.4428369757843,12772.1416015625,15231.5654296875
3,7,20,2,0.01,9990.675090183722,277.1015625,-9713.573527683722,11297.970703125,-90576.265625
3,7,20,2,0.001,9990.675099880897,44412.4345703125,34421.7594704316,11297.970703125,18826.78515625
3,7,20,3,0.01,13871.726564803213,-135007.1484375,-148878.87500230322,11735.9462890625,-272453.0625
3,7,20,3,0.001,13871.726568258033,40070.83311896489,26199.106550706856,11735.9462890625,42399.1953125
3,7,20,4,0.01,11377.599917941623,20925.970458984375,9548.370541042752,12644.2392578125,16051.39453125
3,7,20,4,0.001,11377.59992839672,13052.062974756414,1674.463046359695,12644.2392578125,11885.5439453125
3,7,40,0,0.01,10194.512686336742,40646.6793016003,30452.16661526356,9660.3974609375,25520.287109375
3,7,40,0,0.001,10194.512688131894,11348.923458099365,1154.4107699674714,9660.3974609375,11475.0986328125
3,7,40,1,0.01,14354.450390625,154462.291015625,140107.840625,12726.95703125,139397.53125
3,7,40,1,0.001,14354.450380859374,16546.657715211433,2192.2073343520588,12726.9580078125,20353.333984375
3,7,40,2,0.01,11034.789583333333,-143272.369140625,-154307.15872395833,9913.3505859375,-236927.859375
3,7,40,2,0.001,11034.789518229167,27391.648576122217,16356.85905789305,9913.3505859375,25097.470703125
3,7,40,3,0.01,8594.30010538737,80596.87863420759,72002.57852882022,8569.15625,40591.5859375
3,7,40,3,0.001,8594.300093994141,21523.363192329944,12929.063098335802,8569.1552734375,13723.7421875
3,7,40,4,0.01,11307.802215576172,201513.4373446378,190205.63512906161,13054.4208984375,78014.7109375
3,7,40,4,0.001,11307.80222429548,20484.18243947105,9176.38021517557,13054.4208984375,16245.39453125
3,14,20,0,0.01,32507.151506696428,474174.65402832034,441667.5025216239,18029.623046875,468186.84375
3,14,20,0,0.001,32507.150355747766,31868.5733473036,-638.5770084441647,18029.62109375,29643.1328125
3,14,20,1,0.01,26462.722882634942,281846.8224642479,255384.09958161294,22556.0703125,106459.1875
3,14,20,1,0.001,26462.722884854404,101764.5368408203,75301.8139559659,22556.0703125,55469.109375
3,14,20,2,0.01,23976.31404296875,368322.4723165761,344346.1582736074,20830.685546875,176692.3125
3,14,20,2,0.001,23976.313901367186,178214.23433645148,154237.9204350843,20830.685546875,61682.12109375
3,14,20,3,0.01,20775.25244140625,-3762.9448852539062,-24538.197326660156,18727.146484375,27435.380859375
3,14,20,3,0.001,20775.252383825915,665.5168313980103,-20109.735552427905,18727.146484375,16174.9990234375
3,14,20,4,0.01,17876.111962359886,-8940.96875,-26817.080712359886,14171.29296875,33611.13671875
3,14,20,4,0.001,17876.11196103303,47663.16441258844,29787.05245155541,14171.29296875,18399.02734375
3,14,40,0,0.01,27508.66392686632,53046.77362456879,25538.10969770247,22234.8984375,92842.5703125
3,14,40,0,0.001,27508.663920084637,36269.45001220703,8760.786092122395,22234.8984375,36956.83984375
3,14,40,1,0.01,17008.408849080402,227326.9901194853,210318.5812704049,17628.087890625,87723.296875
3,14,40,1,0.001,17008.4088083903,75618.95740234375,58610.54859395344,17628.087890625,37887.16796875
3,14,40,2,0.01,18958.763297526042,185679.81619170218,166721.05289417613,20945.083984375,98671.03125
3,14,40,2,0.001,18958.763273111977,-3343.7632954915366,-22302.526568603513,20945.08203125,37472.7109375
3,14,40,3,0.01,20400.01437547472,-60180.375,-80580.38937547471,21170.357421875,73716.0703125
