deg,width,func,epoch,train_loss,val_loss,batch_size,lr,n_samples,func_val_test,time_elapsed,backend,top_eig,trace,top_eig_train,trace_train,stop_loss,ln_eps,ln,weight_norm,l,d,f,h,dropout,wd,N,sam,sam_rho,asam
5,20,0,28720,tensor(0.0563),tensor(0.0597),256,0.002,20000,tensor([2.7638]),450.55,nccl,2268.93359375,3078.411282561546,2269.165283203125,2835.107063293457,0.02,1e-05,False,24.19608371087472,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45740,tensor(0.0573),tensor(0.0645),256,0.002,20000,tensor([2.8828]),715.956,nccl,1751.851318359375,4555.445935930525,1753.1988525390625,4632.6334582913305,0.02,1e-05,False,24.67895817800102,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28730,tensor(0.0557),tensor(0.0589),256,0.002,20000,tensor([2.7638]),450.705,nccl,2235.76318359375,3739.647773410963,2258.403564453125,2924.305655086742,0.02,1e-05,False,24.220496328059642,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45750,tensor(0.0557),tensor(0.0572),256,0.002,20000,tensor([2.8828]),716.111,nccl,1721.7982177734375,3403.214028216423,1701.5819091796875,3788.1802189524583,0.02,1e-05,False,24.689258334906118,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28740,tensor(0.0566),tensor(0.0579),256,0.002,20000,tensor([2.7638]),450.868,nccl,2239.445556640625,2910.607453457145,2281.133056640625,3317.2012074788413,0.02,1e-05,False,24.212066364464704,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45760,tensor(0.0552),tensor(0.0612),256,0.002,20000,tensor([2.8828]),716.269,nccl,1744.2960205078125,3540.3319893973216,1716.9583740234375,3635.5937053401294,0.02,1e-05,False,24.696981399082084,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28750,tensor(0.0575),tensor(0.0620),256,0.002,20000,tensor([2.7638]),451.025,nccl,2200.7421875,3269.057104110718,2244.849609375,3405.3524993896485,0.02,1e-05,False,24.212728391792478,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45770,tensor(0.0568),tensor(0.0602),256,0.002,20000,tensor([2.8828]),716.424,nccl,1752.587646484375,3979.4105320350795,1746.3970947265625,3559.1706958007812,0.02,1e-05,False,24.72597402091962,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28760,tensor(0.0571),tensor(0.0637),256,0.002,20000,tensor([2.7638]),451.181,nccl,2251.69384765625,4202.36531829834,2274.97412109375,3171.309641283612,0.02,1e-05,False,24.235632652733653,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45780,tensor(0.0556),tensor(0.0566),256,0.002,20000,tensor([2.8828]),716.583,nccl,1713.928955078125,4019.4673461914062,1733.62158203125,3583.7337782118057,0.02,1e-05,False,24.7421922402057,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28770,tensor(0.0596),tensor(0.0640),256,0.002,20000,tensor([2.7638]),451.339,nccl,2260.026123046875,2680.2469889322915,2280.22509765625,2929.497957611084,0.02,1e-05,False,24.214289624237395,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45790,tensor(0.0553),tensor(0.0562),256,0.002,20000,tensor([2.8828]),716.736,nccl,1733.996337890625,3847.7118021647134,1722.17578125,3778.9144940043607,0.02,1e-05,False,24.71606991513924,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28780,tensor(0.0562),tensor(0.0608),256,0.002,20000,tensor([2.7638]),451.5,nccl,2253.944091796875,2817.6279877693423,2283.2802734375,3158.652000427246,0.02,1e-05,False,24.181084707690104,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45800,tensor(0.0550),tensor(0.0587),256,0.002,20000,tensor([2.8828]),716.89,nccl,1742.8829345703125,3637.361074347245,1727.84814453125,3581.9108719171263,0.02,1e-05,False,24.726358056052643,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45810,tensor(0.0584),tensor(0.0643),256,0.002,20000,tensor([2.8828]),717.048,nccl,1734.6572265625,3396.1405076246997,1717.84521484375,3468.909053096065,0.02,1e-05,False,24.703318997312667,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28790,tensor(0.0582),tensor(0.0675),256,0.002,20000,tensor([2.7638]),451.656,nccl,2238.992919921875,3325.710994175502,2277.899169921875,2966.5116825810187,0.02,1e-05,False,24.198851738487893,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45820,tensor(0.0558),tensor(0.0608),256,0.002,20000,tensor([2.8828]),717.202,nccl,1718.3282470703125,3931.7634559044473,1711.81298828125,3590.9989683861827,0.02,1e-05,False,24.6968307398557,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28800,tensor(0.0576),tensor(0.0663),256,0.002,20000,tensor([2.7638]),451.812,nccl,2229.195068359375,2783.8160661969864,2265.528076171875,3603.5514405903064,0.02,1e-05,False,24.19069719481325,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45830,tensor(0.0543),tensor(0.0568),256,0.002,20000,tensor([2.8828]),717.357,nccl,1714.23046875,3535.662199600883,1713.7332763671875,3692.9151524135045,0.02,1e-05,False,24.693397567842293,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28810,tensor(0.0581),tensor(0.0651),256,0.002,20000,tensor([2.7638]),451.968,nccl,2213.902587890625,3080.8386633921477,2238.90576171875,2417.1522216796875,0.02,1e-05,False,24.19008725520083,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45840,tensor(0.0551),tensor(0.0601),256,0.002,20000,tensor([2.8828]),717.511,nccl,1707.21728515625,3265.6705918422963,1704.1759033203125,3444.997817993164,0.02,1e-05,False,24.663385548607312,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28820,tensor(0.0577),tensor(0.0635),256,0.002,20000,tensor([2.7638]),452.123,nccl,2194.474365234375,2488.9988647460937,2240.307373046875,3244.0403760827107,0.02,1e-05,False,24.18880473710255,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45850,tensor(0.0576),tensor(0.0620),256,0.002,20000,tensor([2.8828]),717.666,nccl,1706.249267578125,4285.808121964738,1705.265625,3213.6370930989583,0.02,1e-05,False,24.642733993096567,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28830,tensor(0.0583),tensor(0.0616),256,0.002,20000,tensor([2.7638]),452.278,nccl,2248.67724609375,3450.026144845145,2247.330810546875,3076.1258451880476,0.02,1e-05,False,24.190646326960103,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45860,tensor(0.0583),tensor(0.0570),256,0.002,20000,tensor([2.8828]),717.821,nccl,1694.5732421875,3025.3794326782227,1695.8909912109375,3973.0438661317567,0.02,1e-05,False,24.604761752842418,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28840,tensor(0.0577),tensor(0.0618),256,0.002,20000,tensor([2.7638]),452.435,nccl,2245.063720703125,4213.2253824869795,2245.3935546875,3425.42808172676,0.02,1e-05,False,24.197153772621515,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45870,tensor(0.0597),tensor(0.0613),256,0.002,20000,tensor([2.8828]),717.975,nccl,1673.3416748046875,3718.427852746212,1673.6905517578125,3310.840877757353,0.02,1e-05,False,24.594721114361988,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28850,tensor(0.0563),tensor(0.0592),256,0.002,20000,tensor([2.7638]),452.593,nccl,2228.385986328125,3453.718053717362,2268.080810546875,3084.2820046817556,0.02,1e-05,False,24.185843747252452,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45880,tensor(0.0543),tensor(0.0565),256,0.002,20000,tensor([2.8828]),718.129,nccl,1635.3482666015625,3783.7661790114184,1626.375732421875,3325.493528012876,0.02,1e-05,False,24.56786206594553,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28860,tensor(0.0570),tensor(0.0597),256,0.002,20000,tensor([2.7638]),452.754,nccl,2187.381103515625,3049.3137948172434,2213.510986328125,2696.215115792411,0.02,1e-05,False,24.202415928643113,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45890,tensor(0.0579),tensor(0.0636),256,0.002,20000,tensor([2.8828]),718.287,nccl,1634.5821533203125,4140.501995029734,1626.009765625,3269.015869140625,0.02,1e-05,False,24.561030643750293,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28870,tensor(0.0579),tensor(0.0663),256,0.002,20000,tensor([2.7638]),452.911,nccl,2174.866943359375,3157.674966501635,2237.936767578125,2248.1305874911222,0.02,1e-05,False,24.210796310725833,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45900,tensor(0.0582),tensor(0.0612),256,0.002,20000,tensor([2.8828]),718.444,nccl,1646.0504150390625,3541.881559244792,1653.251953125,3911.1369425455728,0.02,1e-05,False,24.570958302516523,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28880,tensor(0.0587),tensor(0.0608),256,0.002,20000,tensor([2.7638]),453.068,nccl,2194.68310546875,3120.7752797652265,2243.006591796875,2591.7830505371094,0.02,1e-05,False,24.214156464485637,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45910,tensor(0.0561),tensor(0.0629),256,0.002,20000,tensor([2.8828]),718.598,nccl,1613.1082763671875,3284.29802734375,1613.3956298828125,3182.5732584635416,0.02,1e-05,False,24.54599823295015,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28890,tensor(0.0556),tensor(0.0639),256,0.002,20000,tensor([2.7638]),453.223,nccl,2235.788818359375,3530.353494497446,2268.152099609375,4933.550275530134,0.02,1e-05,False,24.229286204863495,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45920,tensor(0.0555),tensor(0.0651),256,0.002,20000,tensor([2.8828]),718.754,nccl,1659.091064453125,3806.5974865424923,1652.931396484375,3124.137712751116,0.02,1e-05,False,24.54619875922021,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28900,tensor(0.0568),tensor(0.0604),256,0.002,20000,tensor([2.7638]),453.379,nccl,2195.00341796875,3137.6039747758346,2215.3837890625,2599.497366163466,0.02,1e-05,False,24.237591947885072,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45930,tensor(0.0610),tensor(0.0666),256,0.002,20000,tensor([2.8828]),718.911,nccl,1614.285888671875,4577.249813988095,1618.854736328125,3130.123331705729,0.02,1e-05,False,24.5415781342714,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28910,tensor(0.0563),tensor(0.0639),256,0.002,20000,tensor([2.7638]),453.535,nccl,2215.474609375,3319.852284611882,2252.483154296875,3941.213259610263,0.02,1e-05,False,24.236976597674094,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45940,tensor(0.0556),tensor(0.0603),256,0.002,20000,tensor([2.8828]),719.066,nccl,1617.097412109375,3407.5035467147827,1586.0489501953125,5261.489501953125,0.02,1e-05,False,24.56107743836188,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28920,tensor(0.0574),tensor(0.0566),256,0.002,20000,tensor([2.7638]),453.693,nccl,2238.9091796875,2719.0733968098957,2264.512451171875,2551.9375943270597,0.02,1e-05,False,24.248934454657675,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45950,tensor(0.0563),tensor(0.0591),256,0.002,20000,tensor([2.8828]),719.221,nccl,1602.0936279296875,3609.003281537224,1595.67578125,3426.9776234019887,0.02,1e-05,False,24.568959305070642,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28930,tensor(0.0554),tensor(0.0580),256,0.002,20000,tensor([2.7638]),453.848,nccl,2288.259521484375,2576.429358505621,2293.185302734375,2614.2770263671873,0.02,1e-05,False,24.265546460613738,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45960,tensor(0.0593),tensor(0.0695),256,0.002,20000,tensor([2.8828]),719.377,nccl,1660.414306640625,3536.0933172052555,1667.3848876953125,3492.968142700195,0.02,1e-05,False,24.6080567978226,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28940,tensor(0.0581),tensor(0.0622),256,0.002,20000,tensor([2.7638]),454.002,nccl,2270.258544921875,2681.530925326877,2310.46044921875,1759.3209228515625,0.02,1e-05,False,24.294464945433827,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45970,tensor(0.0609),tensor(0.0622),256,0.002,20000,tensor([2.8828]),719.533,nccl,1700.628173828125,3169.7209995814733,1699.640869140625,3482.3856608072915,0.02,1e-05,False,24.632619324908124,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28950,tensor(0.0598),tensor(0.0672),256,0.002,20000,tensor([2.7638]),454.158,nccl,2252.8154296875,3410.2115528003587,2291.566650390625,2644.8724037728657,0.02,1e-05,False,24.309644206075202,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45980,tensor(0.0585),tensor(0.0625),256,0.002,20000,tensor([2.8828]),719.687,nccl,1647.3280029296875,3357.2450108681955,1667.571533203125,3773.3946848223286,0.02,1e-05,False,24.679199180845778,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28960,tensor(0.0587),tensor(0.0637),256,0.002,20000,tensor([2.7638]),454.314,nccl,2268.328369140625,2984.708834693545,2268.74755859375,2835.6865622780538,0.02,1e-05,False,24.32063788505891,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,45990,tensor(0.0578),tensor(0.0641),256,0.002,20000,tensor([2.8828]),719.841,nccl,1661.1253662109375,4109.851719835069,1666.2508544921875,4016.992635091146,0.02,1e-05,False,24.722532608236985,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28970,tensor(0.0580),tensor(0.0676),256,0.002,20000,tensor([2.7638]),454.47,nccl,2215.61279296875,3700.7673950195312,2256.5771484375,2219.7995827414775,0.02,1e-05,False,24.338942367512995,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46000,tensor(0.0547),tensor(0.0567),256,0.002,20000,tensor([2.8828]),719.997,nccl,1701.5953369140625,4452.720626265915,1698.1190185546875,2959.4017099233774,0.02,1e-05,False,24.758316157519157,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28980,tensor(0.0577),tensor(0.0599),256,0.002,20000,tensor([2.7638]),454.621,nccl,2231.0439453125,3077.4897568314163,2269.360107421875,3142.7315578773373,0.02,1e-05,False,24.347237677124287,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46010,tensor(0.0582),tensor(0.0636),256,0.002,20000,tensor([2.8828]),720.151,nccl,1667.4317626953125,3906.932624937996,1656.029052734375,3650.199786846454,0.02,1e-05,False,24.786024973260247,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,28990,tensor(0.0574),tensor(0.0640),256,0.002,20000,tensor([2.7638]),454.78,nccl,2253.412353515625,3656.4909369574652,2274.222412109375,3997.965907170222,0.02,1e-05,False,24.347579523857007,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46020,tensor(0.0561),tensor(0.0599),256,0.002,20000,tensor([2.8828]),720.311,nccl,1724.904052734375,4751.432996961806,1720.710693359375,3596.8169602614184,0.02,1e-05,False,24.833466760518817,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29000,tensor(0.0562),tensor(0.0612),256,0.002,20000,tensor([2.7638]),454.936,nccl,2210.023681640625,3544.421918367085,2262.399169921875,3679.6038909262797,0.02,1e-05,False,24.359975621281613,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46030,tensor(0.0563),tensor(0.0574),256,0.002,20000,tensor([2.8828]),720.465,nccl,1746.4764404296875,3923.9190470377603,1756.5516357421875,3410.351816538218,0.02,1e-05,False,24.863317144668446,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29010,tensor(0.0555),tensor(0.0603),256,0.002,20000,tensor([2.7638]),455.093,nccl,2256.486328125,3075.828754425049,2296.63818359375,3158.1277051094253,0.02,1e-05,False,24.398162775831008,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46040,tensor(0.0577),tensor(0.0646),256,0.002,20000,tensor([2.8828]),720.622,nccl,1784.662841796875,3529.1385873647837,1764.7386474609375,3095.322562552787,0.02,1e-05,False,24.91704158259362,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29020,tensor(0.0593),tensor(0.0672),256,0.002,20000,tensor([2.7638]),455.251,nccl,2302.00244140625,3096.866526758948,2317.880859375,3520.1287899925596,0.02,1e-05,False,24.41789544507935,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46050,tensor(0.0547),tensor(0.0583),256,0.002,20000,tensor([2.8828]),720.778,nccl,1770.1717529296875,4594.384171024446,1750.0045166015625,3520.4354858398438,0.02,1e-05,False,24.93755082916291,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29030,tensor(0.0580),tensor(0.0616),256,0.002,20000,tensor([2.7638]),455.405,nccl,2306.780517578125,3378.496516177529,2310.917724609375,3217.7371048272826,0.02,1e-05,False,24.433434260159157,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46060,tensor(0.0561),tensor(0.0626),256,0.002,20000,tensor([2.8828]),720.932,nccl,1699.0357666015625,3564.8983927408854,1666.69091796875,4011.7879145196143,0.02,1e-05,False,24.936794896951838,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29040,tensor(0.0593),tensor(0.0625),256,0.002,20000,tensor([2.7638]),455.562,nccl,2318.123046875,3849.0460420496324,2318.910888671875,2942.015806115192,0.02,1e-05,False,24.47235108578488,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46070,tensor(0.0556),tensor(0.0616),256,0.002,20000,tensor([2.8828]),721.089,nccl,1748.685302734375,3737.045607346755,1734.73681640625,3440.5533989800347,0.02,1e-05,False,24.96201524811396,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29050,tensor(0.0587),tensor(0.0674),256,0.002,20000,tensor([2.7638]),455.718,nccl,2318.78173828125,2949.6484666907268,2352.328857421875,3631.4085591634116,0.02,1e-05,False,24.46930212651139,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46080,tensor(0.0561),tensor(0.0655),256,0.002,20000,tensor([2.8828]),721.243,nccl,1730.3416748046875,2561.6028103298613,1714.5469970703125,2966.2000596788193,0.02,1e-05,False,24.92979928603313,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29060,tensor(0.0579),tensor(0.0659),256,0.002,20000,tensor([2.7638]),455.875,nccl,2299.8125,1852.3124135335286,2332.226806640625,3138.6889075076942,0.02,1e-05,False,24.479834652488588,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46090,tensor(0.0615),tensor(0.0707),256,0.002,20000,tensor([2.8828]),721.396,nccl,1714.9403076171875,3521.2402692522323,1702.335205078125,3078.500998602973,0.02,1e-05,False,24.92359147148669,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29070,tensor(0.0580),tensor(0.0659),256,0.002,20000,tensor([2.7638]),456.029,nccl,2298.160400390625,3386.1157391151687,2344.573486328125,3163.5999070552357,0.02,1e-05,False,24.47397465258597,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46100,tensor(0.0541),tensor(0.0651),256,0.002,20000,tensor([2.8828]),721.55,nccl,1726.3924560546875,3461.551998562283,1708.834228515625,4569.269209120009,0.02,1e-05,False,24.90166820165736,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29080,tensor(0.0598),tensor(0.0662),256,0.002,20000,tensor([2.7638]),456.191,nccl,2290.672607421875,2323.7421264648438,2319.752197265625,2966.1596998131795,0.02,1e-05,False,24.51950597372681,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46110,tensor(0.0588),tensor(0.0620),256,0.002,20000,tensor([2.8828]),721.706,nccl,1766.822021484375,3953.0382145472936,1764.9244384765625,3560.082514223845,0.02,1e-05,False,24.899722505589494,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29090,tensor(0.0580),tensor(0.0599),256,0.002,20000,tensor([2.7638]),456.344,nccl,2306.28759765625,3464.8082584334006,2338.289306640625,3556.2855001596304,0.02,1e-05,False,24.519533779043623,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46120,tensor(0.0604),tensor(0.0701),256,0.002,20000,tensor([2.8828]),721.864,nccl,1742.78173828125,4261.912565411262,1736.019775390625,4358.6678466796875,0.02,1e-05,False,24.875050064744826,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29100,tensor(0.0559),tensor(0.0593),256,0.002,20000,tensor([2.7638]),456.504,nccl,2323.912841796875,2571.710020553234,2339.434326171875,2934.69219491996,0.02,1e-05,False,24.535481673297607,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46130,tensor(0.0571),tensor(0.0614),256,0.002,20000,tensor([2.8828]),722.019,nccl,1678.6256103515625,3247.9291612413194,1665.504638671875,3263.7327880859375,0.02,1e-05,False,24.82272149831003,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29110,tensor(0.0560),tensor(0.0638),256,0.002,20000,tensor([2.7638]),456.665,nccl,2297.014404296875,3127.256682671441,2317.305908203125,3562.5675914251983,0.02,1e-05,False,24.564141915026312,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46140,tensor(0.0615),tensor(0.0682),256,0.002,20000,tensor([2.8828]),722.175,nccl,1736.9368896484375,4476.426506273674,1737.1385498046875,4170.964999112216,0.02,1e-05,False,24.8131365607489,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29120,tensor(0.0586),tensor(0.0578),256,0.002,20000,tensor([2.7638]),456.823,nccl,2275.06982421875,4098.929597334428,2307.1953125,2745.7081639216494,0.02,1e-05,False,24.546903915533342,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46150,tensor(0.0583),tensor(0.0641),256,0.002,20000,tensor([2.8828]),722.33,nccl,1678.8765869140625,4055.526468028193,1699.54443359375,3592.858543395996,0.02,1e-05,False,24.76667265647496,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29130,tensor(0.0601),tensor(0.0694),256,0.002,20000,tensor([2.7638]),456.982,nccl,2261.64990234375,3104.8820090780455,2290.0458984375,2905.7677672143077,0.02,1e-05,False,24.5917104756081,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46160,tensor(0.0558),tensor(0.0629),256,0.002,20000,tensor([2.8828]),722.485,nccl,1657.013427734375,3629.911579677037,1649.1727294921875,3652.520159912109,0.02,1e-05,False,24.737613987543355,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29140,tensor(0.0591),tensor(0.0639),256,0.002,20000,tensor([2.7638]),457.14,nccl,2340.953857421875,3640.001475798778,2341.311767578125,2753.3177941894533,0.02,1e-05,False,24.58271868490999,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46170,tensor(0.0562),tensor(0.0625),256,0.002,20000,tensor([2.8828]),722.643,nccl,1666.63134765625,3085.969822095788,1671.3233642578125,4101.190829190341,0.02,1e-05,False,24.70565011859267,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29150,tensor(0.0554),tensor(0.0595),256,0.002,20000,tensor([2.7638]),457.303,nccl,2293.97900390625,2991.753390404486,2312.482421875,3478.9853834069295,0.02,1e-05,False,24.60711839411418,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46180,tensor(0.0549),tensor(0.0632),256,0.002,20000,tensor([2.8828]),722.799,nccl,1650.9410400390625,4142.390315755209,1646.9022216796875,3295.4382705688477,0.02,1e-05,False,24.68547876574652,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29160,tensor(0.0581),tensor(0.0614),256,0.002,20000,tensor([2.7638]),457.462,nccl,2325.441162109375,2186.073572229456,2336.5439453125,2926.6043074324325,0.02,1e-05,False,24.602987650527457,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46190,tensor(0.0586),tensor(0.0615),256,0.002,20000,tensor([2.8828]),722.955,nccl,1640.55322265625,3692.4610877403848,1639.523193359375,3725.6448018391925,0.02,1e-05,False,24.6495584493416,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29170,tensor(0.0565),tensor(0.0635),256,0.002,20000,tensor([2.7638]),457.617,nccl,2313.4892578125,2452.5299682617188,2368.84423828125,3274.0946863686167,0.02,1e-05,False,24.62956981624247,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46200,tensor(0.0599),tensor(0.0645),256,0.002,20000,tensor([2.8828]),723.114,nccl,1634.54541015625,3178.4349580652574,1642.12255859375,3661.5633173403535,0.02,1e-05,False,24.62047133972943,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29180,tensor(0.0560),tensor(0.0613),256,0.002,20000,tensor([2.7638]),457.77,nccl,2302.753662109375,3316.039706377916,2349.8408203125,3279.8489379882812,0.02,1e-05,False,24.62562819584418,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46210,tensor(0.0552),tensor(0.0573),256,0.002,20000,tensor([2.8828]),723.269,nccl,1632.988037109375,3311.318519592285,1623.212646484375,3040.0945587158203,0.02,1e-05,False,24.582321750909678,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29190,tensor(0.0580),tensor(0.0624),256,0.002,20000,tensor([2.7638]),457.927,nccl,2340.7900390625,3106.889378474309,2389.36572265625,3520.1624626390862,0.02,1e-05,False,24.668016426885487,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46220,tensor(0.0566),tensor(0.0624),256,0.002,20000,tensor([2.8828]),723.421,nccl,1640.0233154296875,4031.33898178412,1622.6553955078125,3585.656005859375,0.02,1e-05,False,24.56682369861916,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29200,tensor(0.0599),tensor(0.0621),256,0.002,20000,tensor([2.7638]),458.082,nccl,2340.81396484375,3894.033063103171,2369.33837890625,3167.401413690476,0.02,1e-05,False,24.68913210382723,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46230,tensor(0.0547),tensor(0.0611),256,0.002,20000,tensor([2.8828]),723.576,nccl,1578.52099609375,3701.917189164595,1580.09130859375,3212.6030979386296,0.02,1e-05,False,24.54330195599452,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29210,tensor(0.0573),tensor(0.0648),256,0.002,20000,tensor([2.7638]),458.237,nccl,2373.1279296875,3099.328292252181,2379.735107421875,2423.1019214448474,0.02,1e-05,False,24.71610694409217,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46240,tensor(0.0563),tensor(0.0615),256,0.002,20000,tensor([2.8828]),723.736,nccl,1538.85595703125,3672.228752399313,1522.257080078125,3127.5190198743667,0.02,1e-05,False,24.511666781616068,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29220,tensor(0.0572),tensor(0.0604),256,0.002,20000,tensor([2.7638]),458.394,nccl,2314.277587890625,3485.7022399902344,2344.40673828125,2675.3785958125673,0.02,1e-05,False,24.714858790025776,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,46250,tensor(0.0578),tensor(0.0652),256,0.002,20000,tensor([2.8828]),723.894,nccl,1641.645751953125,3691.9086990356445,1603.783447265625,3989.6863925215125,0.02,1e-05,False,24.507032032491335,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,29230,tensor(0.0590),tensor(0.0657),256,0.002,20000,tensor([2.7638]),458.554,nccl,2323.320068359375,2188.206210049716,2386.298095703125,3359.6906574794225,0.02,1e-05,False,24.734723851784953,,30,128,1,0.1,0.0001,20,False,0.05,False
